,0
198440,True
198441,False
198442,True
198443,False
198444,True
198445,False
198446,False
198447,False
198448,False
198449,True
198450,False
198451,False
198452,True
198453,False
198454,False
198455,True
198456,False
198457,True
198458,False
198459,True
198460,True
198461,True
198462,True
198463,True
198464,True
198465,True
198466,False
198467,True
198468,True
198469,True
198470,True
198471,True
198472,False
198473,False
198474,True
198475,True
198476,False
198477,True
198478,False
198479,False
198480,False
198481,True
198482,True
198483,False
198484,False
198485,True
198486,False
198487,True
198488,True
198489,True
198490,False
198491,False
198492,True
198493,True
198494,True
198495,True
198496,True
198497,True
198498,True
198499,True
198500,True
198501,True
198502,False
198503,False
198504,True
198505,False
198506,True
198507,True
198508,True
198509,False
198510,True
198511,True
198512,True
198513,True
198514,True
198515,False
198516,False
198517,True
198518,True
198519,False
198520,False
198521,True
198522,False
198523,True
198524,True
198525,False
198526,True
198527,True
198528,True
198529,True
198530,True
198531,False
198532,True
198533,True
198534,False
198535,False
198536,True
198537,True
198538,True
198539,True
198540,True
198541,True
198542,False
198543,False
198544,False
198545,True
198546,False
198547,False
198548,True
198549,True
198550,True
198551,True
198552,False
198553,True
198554,False
198555,True
198556,False
198557,False
198558,True
198559,True
198560,False
198561,True
198562,True
198563,True
198564,True
198565,True
198566,False
198567,False
198568,True
198569,False
198570,True
198571,True
198572,True
198573,False
198574,True
198575,True
198576,True
198577,True
198578,True
198579,True
198580,True
198581,False
198582,True
198583,True
198584,False
198585,True
198586,True
198587,True
198588,True
198589,False
198590,True
198591,True
198592,True
198593,False
198594,False
198595,True
198596,False
198597,False
198598,False
198599,False
198600,True
198601,True
198602,False
198603,True
198604,False
198605,True
198606,True
198607,True
198608,True
198609,True
198610,True
198611,True
198612,False
198613,True
198614,True
198615,False
198616,True
198617,True
198618,True
198619,True
198620,False
198621,False
198622,False
198623,True
198624,True
198625,True
198626,False
198627,True
198628,True
198629,True
198630,False
198631,False
198632,True
198633,True
198634,False
198635,True
198636,True
198637,False
198638,True
198639,True
198640,True
198641,True
198642,False
198643,True
198644,True
198645,True
198646,True
198647,False
198648,True
198649,False
198650,True
198651,True
198652,True
198653,False
198654,True
198655,True
198656,True
198657,False
198658,False
198659,True
198660,True
198661,False
198662,False
198663,False
198664,True
198665,True
198666,False
198667,True
198668,True
198669,False
198670,False
198671,True
198672,False
198673,False
198674,True
198675,True
198676,False
198677,False
198678,False
198679,True
198680,True
198681,False
198682,False
198683,True
198684,True
198685,False
198686,False
198687,False
198688,True
198689,False
198690,False
198691,True
198692,True
198693,True
198694,True
198695,False
198696,True
198697,False
198698,True
198699,False
198700,False
198701,True
198702,False
198703,True
198704,False
198705,True
198706,True
198707,False
198708,True
198709,True
198710,False
198711,True
198712,True
198713,True
198714,True
198715,False
198716,True
198717,False
198718,False
198719,True
198720,True
198721,True
198722,True
198723,True
198724,False
198725,True
198726,True
198727,True
198728,False
198729,True
198730,True
198731,False
198732,True
198733,True
198734,False
198735,True
198736,True
198737,False
198738,True
198739,True
198740,True
198741,True
198742,False
198743,True
198744,False
198745,True
198746,True
198747,True
198748,True
198749,True
198750,False
198751,True
198752,True
198753,True
198754,True
198755,True
198756,True
198757,True
198758,True
198759,True
198760,True
198761,True
198762,True
198763,True
198764,True
198765,True
198766,True
198767,True
198768,False
198769,True
198770,True
198771,True
198772,True
198773,True
198774,False
198775,True
198776,True
198777,True
198778,True
198779,True
198780,True
198781,False
198782,False
198783,False
198784,True
198785,True
198786,True
198787,True
198788,True
198789,False
198790,True
198791,True
198792,False
198793,False
198794,False
198795,True
198796,True
198797,True
198798,False
198799,False
198800,True
198801,False
198802,True
198803,True
198804,True
198805,False
198806,False
198807,False
198808,True
198809,True
198810,True
198811,False
198812,False
198813,True
198814,False
198815,True
198816,True
198817,True
198818,False
198819,True
198820,True
198821,True
198822,True
198823,True
198824,True
198825,True
198826,False
198827,True
198828,False
198829,True
198830,True
198831,True
198832,True
198833,True
198834,True
198835,False
198836,False
198837,True
198838,True
198839,False
198840,False
198841,True
198842,True
198843,True
198844,True
198845,False
198846,False
198847,True
198848,False
198849,True
198850,True
198851,True
198852,True
198853,True
198854,True
198855,True
198856,False
198857,False
198858,False
198859,True
198860,False
198861,True
198862,False
198863,True
198864,True
198865,True
198866,True
198867,True
198868,True
198869,True
198870,False
198871,True
198872,False
198873,True
198874,True
198875,True
198876,True
198877,True
198878,False
198879,True
198880,True
198881,True
198882,True
198883,False
198884,True
198885,True
198886,True
198887,True
198888,True
198889,True
198890,True
198891,False
198892,False
198893,False
198894,True
198895,False
198896,True
198897,True
198898,True
198899,False
198900,False
198901,False
198902,True
198903,True
198904,False
198905,True
198906,True
198907,True
198908,True
198909,True
198910,False
198911,True
198912,True
198913,False
198914,False
198915,True
198916,True
198917,True
198918,True
198919,False
198920,True
198921,False
198922,True
198923,True
198924,True
198925,False
198926,False
198927,False
198928,True
198929,True
198930,False
198931,True
198932,True
198933,True
198934,True
198935,True
198936,False
198937,False
198938,False
198939,False
198940,False
198941,True
198942,False
198943,False
198944,True
198945,True
198946,True
198947,True
198948,True
198949,True
198950,False
198951,True
198952,True
198953,True
198954,True
198955,True
198956,True
198957,False
198958,False
198959,True
198960,False
198961,True
198962,True
198963,False
198964,True
198965,True
198966,False
198967,True
198968,True
198969,True
198970,True
198971,True
198972,False
198973,True
198974,True
198975,False
198976,True
198977,True
198978,True
198979,True
198980,True
198981,True
198982,False
198983,True
198984,True
198985,True
198986,True
198987,False
198988,True
198989,True
198990,True
198991,False
198992,False
198993,True
198994,True
198995,False
198996,True
198997,False
198998,True
198999,False
199000,False
199001,False
199002,True
199003,False
199004,False
199005,True
199006,True
199007,True
199008,True
199009,True
199010,True
199011,True
199012,False
199013,True
199014,False
199015,True
199016,True
199017,True
199018,True
199019,True
199020,True
199021,True
199022,True
199023,True
199024,False
199025,False
199026,True
199027,False
199028,True
199029,True
199030,True
199031,False
199032,False
199033,True
199034,True
199035,True
199036,True
199037,True
199038,True
199039,True
199040,True
199041,False
199042,False
199043,False
199044,False
199045,False
199046,True
199047,True
199048,False
199049,True
199050,False
199051,True
199052,True
199053,True
199054,True
199055,True
199056,False
199057,False
199058,True
199059,True
199060,False
199061,False
199062,True
199063,True
199064,False
199065,False
199066,True
199067,True
199068,True
199069,False
199070,False
199071,False
199072,True
199073,True
199074,True
199075,True
199076,True
199077,True
199078,True
199079,True
199080,True
199081,True
199082,True
199083,False
199084,True
199085,True
199086,True
199087,True
199088,True
199089,True
199090,True
199091,True
199092,False
199093,False
199094,False
199095,True
199096,False
199097,True
199098,True
199099,True
199100,False
199101,True
199102,False
199103,True
199104,True
199105,True
199106,False
199107,True
199108,True
199109,True
199110,False
199111,False
199112,False
199113,True
199114,False
199115,True
199116,False
199117,True
199118,True
199119,True
199120,True
199121,False
199122,True
199123,True
199124,True
199125,True
199126,False
199127,True
199128,False
199129,False
199130,True
199131,True
199132,True
199133,True
199134,True
199135,False
199136,False
199137,False
199138,True
199139,True
199140,False
199141,False
199142,False
199143,False
199144,False
199145,True
199146,True
199147,True
199148,True
199149,False
199150,True
199151,False
199152,True
199153,False
199154,False
199155,True
199156,False
199157,True
199158,False
199159,False
199160,True
199161,False
199162,True
199163,True
199164,True
199165,True
199166,True
199167,True
199168,True
199169,True
199170,True
199171,True
199172,True
199173,True
199174,False
199175,True
199176,True
199177,True
199178,True
199179,True
199180,True
199181,False
199182,False
199183,True
199184,True
199185,True
199186,True
199187,True
199188,True
199189,False
199190,False
199191,False
199192,True
199193,True
199194,True
199195,False
199196,True
199197,False
199198,False
199199,True
199200,True
199201,False
199202,True
199203,True
199204,True
199205,True
199206,True
199207,True
199208,True
199209,True
199210,True
199211,True
199212,False
199213,False
199214,False
199215,True
199216,False
199217,True
199218,False
199219,True
199220,True
199221,False
199222,True
199223,False
199224,True
199225,True
199226,True
199227,False
199228,True
199229,False
199230,False
199231,False
199232,False
199233,False
199234,False
199235,False
199236,False
199237,True
199238,False
199239,True
199240,True
199241,True
199242,False
199243,True
199244,True
199245,True
199246,True
199247,True
199248,False
199249,True
199250,False
199251,True
199252,False
199253,True
199254,True
199255,True
199256,True
199257,True
199258,True
199259,False
199260,True
199261,False
199262,True
199263,True
199264,True
199265,False
199266,True
199267,False
199268,False
199269,True
199270,True
199271,True
199272,False
199273,True
199274,False
199275,False
199276,True
199277,True
199278,True
199279,False
199280,True
199281,True
199282,True
199283,False
199284,True
199285,True
199286,False
199287,False
199288,True
199289,False
199290,True
199291,False
199292,True
199293,True
199294,True
199295,False
199296,False
199297,True
199298,False
199299,False
199300,True
199301,False
199302,False
199303,True
199304,True
199305,True
199306,False
199307,False
199308,True
199309,True
199310,True
199311,True
199312,False
199313,True
199314,True
199315,False
199316,True
199317,False
199318,True
199319,True
199320,True
199321,True
199322,False
199323,True
199324,True
199325,True
199326,True
199327,True
199328,True
199329,True
199330,True
199331,False
199332,True
199333,True
199334,True
199335,True
199336,True
199337,True
199338,True
199339,False
199340,True
199341,True
199342,False
199343,False
199344,True
199345,True
199346,True
199347,True
199348,True
199349,True
199350,True
199351,True
199352,False
199353,True
199354,False
199355,False
199356,True
199357,False
199358,False
199359,False
199360,False
199361,True
199362,True
199363,False
199364,True
199365,True
199366,True
199367,True
199368,False
199369,False
199370,True
199371,False
199372,False
199373,True
199374,True
199375,False
199376,True
199377,True
199378,True
199379,False
199380,True
199381,True
199382,False
199383,True
199384,True
199385,False
199386,False
199387,True
199388,True
199389,True
199390,False
199391,True
199392,False
199393,False
199394,True
199395,False
199396,False
199397,True
199398,True
199399,False
199400,True
199401,False
199402,False
199403,True
199404,True
199405,True
199406,True
199407,False
199408,False
199409,True
199410,True
199411,False
199412,True
199413,True
199414,False
199415,True
199416,True
199417,True
199418,False
199419,True
199420,False
199421,True
199422,True
199423,True
199424,True
199425,False
199426,False
199427,False
199428,True
199429,True
199430,True
199431,False
199432,True
199433,True
199434,False
199435,True
199436,False
199437,True
199438,True
199439,True
199440,True
199441,False
199442,True
199443,True
199444,True
199445,False
199446,True
199447,True
199448,False
199449,True
199450,True
199451,True
199452,True
199453,False
199454,True
199455,True
199456,False
199457,True
199458,False
199459,True
199460,False
199461,True
199462,True
199463,True
199464,False
199465,True
199466,True
199467,True
199468,True
199469,True
199470,False
199471,False
199472,False
199473,False
199474,False
199475,False
199476,True
199477,False
199478,True
199479,False
199480,False
199481,True
199482,True
199483,True
199484,True
199485,True
199486,True
199487,False
199488,True
199489,False
199490,True
199491,False
199492,True
199493,True
199494,True
199495,False
199496,True
199497,True
199498,False
199499,False
199500,True
199501,True
199502,True
199503,True
199504,False
199505,True
199506,True
199507,True
199508,True
199509,True
199510,True
199511,True
199512,True
199513,True
199514,True
199515,True
199516,False
199517,True
199518,True
199519,False
199520,True
199521,True
199522,True
199523,True
199524,False
199525,False
199526,False
199527,True
199528,False
199529,False
199530,False
199531,True
199532,True
199533,True
199534,False
199535,False
199536,True
199537,True
199538,True
199539,False
199540,True
199541,True
199542,False
199543,False
199544,True
199545,False
199546,True
199547,True
199548,False
199549,True
199550,False
199551,True
199552,False
199553,False
199554,True
199555,True
199556,True
199557,False
199558,False
199559,True
199560,True
199561,True
199562,True
199563,True
199564,False
199565,True
199566,True
199567,False
199568,True
199569,False
199570,False
199571,True
199572,False
199573,True
199574,True
199575,False
199576,False
199577,True
199578,True
199579,True
199580,True
199581,False
199582,True
199583,False
199584,True
199585,True
199586,True
199587,True
199588,True
199589,True
199590,False
199591,True
199592,True
199593,False
199594,True
199595,True
199596,False
199597,True
199598,True
199599,True
199600,False
199601,True
199602,True
199603,True
199604,False
199605,True
199606,True
199607,False
199608,False
199609,False
199610,True
199611,False
199612,True
199613,False
199614,True
199615,False
199616,True
199617,True
199618,True
199619,True
199620,True
199621,False
199622,True
199623,True
199624,False
199625,True
199626,True
199627,True
199628,True
199629,True
199630,True
199631,True
199632,False
199633,True
199634,False
199635,False
199636,False
199637,False
199638,False
199639,False
199640,False
199641,True
199642,True
199643,False
199644,False
199645,True
199646,False
199647,True
199648,True
199649,False
199650,True
199651,False
199652,False
199653,False
199654,True
199655,True
199656,True
199657,False
199658,True
199659,True
199660,True
199661,False
199662,False
199663,True
199664,False
199665,True
199666,True
199667,False
199668,False
199669,False
199670,True
199671,True
199672,False
199673,True
199674,True
199675,True
199676,False
199677,True
199678,False
199679,True
199680,True
199681,True
199682,True
199683,True
199684,True
199685,False
199686,True
199687,True
199688,True
199689,False
199690,True
199691,False
199692,True
199693,True
199694,True
199695,False
199696,False
199697,False
199698,True
199699,False
199700,False
199701,False
199702,True
199703,True
199704,True
199705,True
199706,False
199707,True
199708,False
199709,True
199710,True
199711,True
199712,True
199713,True
199714,False
199715,False
199716,True
199717,True
199718,False
199719,True
199720,True
199721,True
199722,True
199723,True
199724,True
199725,True
199726,True
199727,True
199728,True
199729,False
199730,False
199731,False
199732,True
199733,True
199734,False
199735,True
199736,False
199737,False
199738,False
199739,True
199740,False
199741,True
199742,False
199743,False
199744,False
199745,False
199746,True
199747,False
199748,True
199749,True
199750,True
199751,False
199752,True
199753,False
199754,True
199755,True
199756,True
199757,False
199758,False
199759,True
199760,False
199761,False
199762,True
199763,False
199764,True
199765,True
199766,False
199767,False
199768,True
199769,True
199770,False
199771,True
199772,True
199773,True
199774,False
199775,True
199776,True
199777,True
199778,True
199779,False
199780,True
199781,True
199782,True
199783,True
199784,True
199785,True
199786,True
199787,False
199788,True
199789,False
199790,True
199791,False
199792,False
199793,True
199794,True
199795,True
199796,False
199797,False
199798,True
199799,True
199800,False
199801,False
199802,False
199803,True
199804,True
199805,False
199806,False
199807,True
199808,True
199809,True
199810,False
199811,True
199812,False
199813,True
199814,True
199815,True
199816,True
199817,True
199818,True
199819,False
199820,True
199821,False
199822,False
199823,False
199824,True
199825,False
199826,True
199827,False
199828,False
199829,True
199830,False
199831,True
199832,True
199833,False
199834,True
199835,False
199836,True
199837,True
199838,False
199839,True
199840,True
199841,True
199842,True
199843,False
199844,True
199845,False
199846,False
199847,True
199848,True
199849,True
199850,False
199851,True
199852,True
199853,False
199854,True
199855,False
199856,False
199857,False
199858,True
199859,True
199860,False
199861,True
199862,True
199863,True
199864,True
199865,False
199866,True
199867,True
199868,False
199869,False
199870,True
199871,False
199872,False
199873,True
199874,True
199875,True
199876,False
199877,True
199878,True
199879,True
199880,False
199881,False
199882,False
199883,True
199884,True
199885,False
199886,True
199887,True
199888,True
199889,True
199890,True
199891,False
199892,False
199893,True
199894,True
199895,True
199896,False
199897,True
199898,False
199899,True
199900,False
199901,True
199902,False
199903,False
199904,False
199905,False
199906,False
199907,True
199908,False
199909,False
199910,True
199911,False
199912,True
199913,True
199914,False
199915,True
199916,True
199917,True
199918,True
199919,True
199920,True
199921,True
199922,True
199923,True
199924,True
199925,True
199926,True
199927,False
199928,True
199929,True
199930,True
199931,True
199932,True
199933,False
199934,True
199935,False
199936,True
199937,True
199938,True
199939,True
199940,False
199941,True
199942,True
199943,True
199944,True
199945,False
199946,False
199947,True
199948,True
199949,True
199950,False
199951,True
199952,False
199953,True
199954,True
199955,True
199956,True
199957,True
199958,False
199959,True
199960,True
199961,True
199962,True
199963,True
199964,True
199965,True
199966,True
199967,True
199968,True
199969,False
199970,False
199971,True
199972,True
199973,True
199974,True
199975,False
199976,True
199977,True
199978,True
199979,True
199980,False
199981,True
199982,True
199983,False
199984,False
199985,True
199986,False
199987,True
199988,True
199989,True
199990,False
199991,True
199992,True
199993,False
199994,False
199995,False
199996,True
199997,True
199998,True
199999,False
200000,False
200001,True
200002,False
200003,True
200004,True
200005,False
200006,True
200007,True
200008,True
200009,False
200010,True
200011,False
200012,True
200013,True
200014,True
200015,True
200016,True
200017,True
200018,False
200019,True
200020,True
200021,False
200022,True
200023,True
200024,False
200025,True
200026,True
200027,False
200028,False
200029,True
200030,True
200031,True
200032,True
200033,True
200034,True
200035,True
200036,True
200037,False
200038,True
200039,True
200040,True
200041,False
200042,False
200043,False
200044,True
200045,True
200046,True
200047,False
200048,True
200049,True
200050,False
200051,True
200052,False
200053,True
200054,True
200055,False
200056,False
200057,True
200058,False
200059,True
200060,True
200061,True
200062,False
200063,False
200064,True
200065,True
200066,False
200067,True
200068,True
200069,True
200070,True
200071,True
200072,True
200073,True
200074,True
200075,True
200076,True
200077,True
200078,False
200079,False
200080,False
200081,True
200082,True
200083,False
200084,True
200085,True
200086,True
200087,False
200088,False
200089,True
200090,True
200091,True
200092,False
200093,True
200094,True
200095,True
200096,True
200097,True
200098,False
200099,True
200100,False
200101,False
200102,True
200103,True
200104,False
200105,True
200106,False
200107,True
200108,True
200109,True
200110,True
200111,False
200112,False
200113,True
200114,True
200115,True
200116,False
200117,True
200118,False
200119,True
200120,False
200121,False
200122,True
200123,False
200124,False
200125,True
200126,True
200127,False
200128,False
200129,True
200130,True
200131,True
200132,False
200133,True
200134,True
200135,True
200136,True
200137,True
200138,False
200139,False
200140,False
200141,True
200142,False
200143,False
200144,True
200145,False
200146,True
200147,True
200148,False
200149,True
200150,True
200151,True
200152,True
200153,False
200154,True
200155,True
200156,True
200157,True
200158,True
200159,True
200160,True
200161,True
200162,False
200163,True
200164,True
200165,False
200166,True
200167,True
200168,False
200169,True
200170,True
200171,True
200172,True
200173,True
200174,True
200175,False
200176,False
200177,True
200178,True
200179,True
200180,False
200181,True
200182,True
200183,False
200184,False
200185,False
200186,False
200187,True
200188,False
200189,True
200190,False
200191,True
200192,True
200193,True
200194,False
200195,False
200196,True
200197,True
200198,True
200199,True
200200,True
200201,False
200202,False
200203,True
200204,True
200205,True
200206,True
200207,True
200208,True
200209,True
200210,True
200211,True
200212,False
200213,False
200214,False
200215,False
200216,True
200217,True
200218,False
200219,True
200220,True
200221,False
200222,True
200223,False
200224,True
200225,True
200226,True
200227,True
200228,True
200229,True
200230,True
200231,True
200232,True
200233,False
200234,True
200235,False
200236,True
200237,True
200238,True
200239,True
200240,False
200241,True
200242,True
200243,True
200244,True
200245,False
200246,True
200247,True
200248,False
200249,True
200250,True
200251,False
200252,True
200253,True
200254,True
200255,False
200256,True
200257,True
200258,False
200259,True
200260,True
200261,True
200262,False
200263,False
200264,True
200265,False
200266,True
200267,False
200268,True
200269,True
200270,True
200271,True
200272,False
200273,True
200274,False
200275,True
200276,True
200277,True
200278,False
200279,True
200280,True
200281,True
200282,True
200283,False
200284,True
200285,True
200286,True
200287,True
200288,True
200289,False
200290,False
200291,True
200292,True
200293,True
200294,True
200295,True
200296,True
200297,False
200298,True
200299,False
200300,True
200301,False
200302,True
200303,True
200304,False
200305,True
200306,True
200307,True
200308,False
200309,True
200310,False
200311,True
200312,False
200313,True
200314,True
200315,True
200316,True
200317,True
200318,False
200319,True
200320,True
200321,False
200322,True
200323,True
200324,True
200325,True
200326,True
200327,True
200328,True
200329,True
200330,True
200331,True
200332,True
200333,False
200334,True
200335,True
200336,False
200337,False
200338,True
200339,True
200340,True
200341,True
200342,True
200343,False
200344,False
200345,True
200346,False
200347,True
200348,False
200349,False
200350,False
200351,False
200352,False
200353,False
200354,False
200355,False
200356,True
200357,True
200358,True
200359,True
200360,False
200361,True
200362,True
200363,True
200364,True
200365,False
200366,False
200367,False
200368,False
200369,True
200370,True
200371,True
200372,True
200373,True
200374,True
200375,True
200376,False
200377,True
200378,False
200379,True
200380,False
200381,True
200382,True
200383,True
200384,True
200385,True
200386,True
200387,False
200388,False
200389,False
200390,True
200391,False
200392,False
200393,False
200394,True
200395,True
200396,True
200397,True
200398,True
200399,True
200400,True
200401,True
200402,False
200403,True
200404,True
200405,True
200406,True
200407,False
200408,True
200409,False
200410,True
200411,True
200412,True
200413,True
200414,True
200415,True
200416,False
200417,False
200418,False
200419,True
200420,True
200421,True
200422,True
200423,True
200424,True
200425,False
200426,False
200427,False
200428,False
200429,False
200430,True
200431,False
200432,False
200433,True
200434,False
200435,True
200436,True
200437,False
200438,True
200439,False
200440,True
200441,False
200442,True
200443,True
200444,False
200445,False
200446,True
200447,True
200448,False
200449,True
200450,True
200451,True
200452,True
200453,False
200454,True
200455,True
200456,False
200457,True
200458,False
200459,True
200460,True
200461,True
200462,True
200463,True
200464,True
200465,True
200466,False
200467,False
200468,False
200469,False
200470,True
200471,False
200472,False
200473,True
200474,True
200475,False
200476,False
200477,True
200478,True
200479,True
200480,True
200481,False
200482,True
200483,False
200484,False
200485,True
200486,False
200487,True
200488,True
200489,True
200490,False
200491,False
200492,False
200493,True
200494,True
200495,True
200496,False
200497,True
200498,True
200499,True
200500,False
200501,True
200502,True
200503,True
200504,True
200505,False
200506,True
200507,False
200508,False
200509,False
200510,True
200511,True
200512,True
200513,False
200514,True
200515,True
200516,True
200517,True
200518,False
200519,True
200520,True
200521,True
200522,True
200523,False
200524,False
200525,False
200526,True
200527,True
200528,True
200529,False
200530,True
200531,False
200532,True
200533,False
200534,False
200535,True
200536,True
200537,False
200538,False
200539,True
200540,True
200541,False
200542,False
200543,True
200544,False
200545,False
200546,False
200547,False
200548,False
200549,True
200550,True
200551,True
200552,True
200553,True
200554,True
200555,False
200556,True
200557,True
200558,True
200559,True
200560,True
200561,True
200562,True
200563,True
200564,True
200565,True
200566,True
200567,True
200568,True
200569,True
200570,False
200571,True
200572,False
200573,True
200574,True
200575,False
200576,True
200577,True
200578,False
200579,False
200580,True
200581,True
200582,True
200583,True
200584,False
200585,True
200586,True
200587,True
200588,False
200589,True
200590,True
200591,True
200592,True
200593,True
200594,True
200595,True
200596,True
200597,True
200598,False
200599,False
200600,False
200601,True
200602,True
200603,False
200604,True
200605,False
200606,False
200607,False
200608,True
200609,False
200610,True
200611,True
200612,True
200613,True
200614,False
200615,True
200616,False
200617,True
200618,True
200619,False
200620,False
200621,True
200622,True
200623,False
200624,True
200625,True
200626,True
200627,True
200628,True
200629,True
200630,True
200631,True
200632,False
200633,False
200634,True
200635,True
200636,True
200637,True
200638,True
200639,True
200640,False
200641,True
200642,True
200643,True
200644,False
200645,True
200646,True
200647,False
200648,True
200649,True
200650,False
200651,True
200652,False
200653,True
200654,True
200655,True
200656,False
200657,False
200658,False
200659,True
200660,True
200661,True
200662,True
200663,True
200664,True
200665,True
200666,False
200667,True
200668,True
200669,False
200670,False
200671,True
200672,True
200673,True
200674,True
200675,True
200676,True
200677,False
200678,True
200679,False
200680,False
200681,True
200682,True
200683,True
200684,True
200685,True
200686,True
200687,True
200688,False
200689,False
200690,True
200691,True
200692,True
200693,False
200694,False
200695,True
200696,True
200697,True
200698,True
200699,True
200700,True
200701,False
200702,False
200703,False
200704,False
200705,False
200706,False
200707,False
200708,False
200709,True
200710,True
200711,False
200712,True
200713,True
200714,False
200715,False
200716,True
200717,True
200718,False
200719,True
200720,True
200721,False
200722,True
200723,False
200724,False
200725,True
200726,True
200727,False
200728,True
200729,True
200730,False
200731,True
200732,True
200733,False
200734,True
200735,True
200736,True
200737,True
200738,True
200739,False
200740,False
200741,True
200742,False
200743,True
200744,False
200745,True
200746,False
200747,True
200748,True
200749,True
200750,True
200751,False
200752,True
200753,True
200754,True
200755,False
200756,False
200757,True
200758,True
200759,True
200760,True
200761,False
200762,True
200763,False
200764,True
200765,False
200766,False
200767,True
200768,False
200769,False
200770,True
200771,True
200772,True
200773,False
200774,True
200775,True
200776,False
200777,True
200778,False
200779,True
200780,True
200781,True
200782,True
200783,True
200784,False
200785,True
200786,True
200787,True
200788,True
200789,True
200790,True
200791,True
200792,False
200793,False
200794,False
200795,True
200796,False
200797,True
200798,True
200799,False
200800,False
200801,False
200802,False
200803,True
200804,True
200805,True
200806,False
200807,False
200808,True
200809,True
200810,False
200811,True
200812,True
200813,True
200814,True
200815,True
200816,True
200817,True
200818,True
200819,True
200820,False
200821,True
200822,True
200823,True
200824,False
200825,True
200826,False
200827,False
200828,False
200829,False
200830,False
200831,False
200832,True
200833,True
200834,True
200835,True
200836,False
200837,True
200838,False
200839,True
200840,False
200841,True
200842,False
200843,True
200844,True
200845,False
200846,False
200847,True
200848,True
200849,True
200850,True
200851,True
200852,False
200853,True
200854,True
200855,True
200856,False
200857,True
200858,True
200859,True
200860,True
200861,False
200862,True
200863,False
200864,True
200865,True
200866,False
200867,True
200868,True
200869,True
200870,False
200871,True
200872,False
200873,True
200874,False
200875,True
200876,True
200877,True
200878,True
200879,False
200880,True
200881,True
200882,False
200883,True
200884,True
200885,True
200886,False
200887,False
200888,True
200889,False
200890,True
200891,True
200892,True
200893,True
200894,True
200895,True
200896,True
200897,True
200898,True
200899,False
200900,True
200901,True
200902,True
200903,True
200904,False
200905,False
200906,True
200907,True
200908,True
200909,False
200910,True
200911,True
200912,False
200913,False
200914,True
200915,True
200916,True
200917,False
200918,True
200919,False
200920,True
200921,False
200922,False
200923,True
200924,True
200925,True
200926,True
200927,True
200928,True
200929,True
200930,False
200931,True
200932,True
200933,True
200934,False
200935,True
200936,False
200937,True
200938,True
200939,False
200940,False
200941,True
200942,False
200943,False
200944,True
200945,True
200946,False
200947,True
200948,False
200949,True
200950,True
200951,False
200952,True
200953,False
200954,True
200955,False
200956,True
200957,True
200958,True
200959,True
200960,True
200961,True
200962,False
200963,True
200964,True
200965,False
200966,True
200967,False
200968,False
200969,True
200970,False
200971,True
200972,True
200973,True
200974,True
200975,True
200976,True
200977,True
200978,True
200979,False
200980,True
200981,True
200982,True
200983,True
200984,True
200985,True
200986,True
200987,False
200988,True
200989,True
200990,True
200991,True
200992,False
200993,False
200994,False
200995,False
200996,True
200997,True
200998,True
200999,True
201000,True
201001,True
201002,True
201003,False
201004,True
201005,False
201006,False
201007,False
201008,True
201009,False
201010,False
201011,False
201012,True
201013,True
201014,True
201015,True
201016,True
201017,False
201018,True
201019,True
201020,True
201021,True
201022,True
201023,True
201024,True
201025,False
201026,False
201027,True
201028,False
201029,True
201030,True
201031,True
201032,True
201033,True
201034,False
201035,True
201036,False
201037,True
201038,True
201039,True
201040,True
201041,True
201042,False
201043,True
201044,True
201045,False
201046,True
201047,True
201048,True
201049,False
201050,False
201051,False
201052,True
201053,True
201054,False
201055,False
201056,True
201057,False
201058,True
201059,False
201060,True
201061,True
201062,True
201063,True
201064,True
201065,True
201066,True
201067,False
201068,True
201069,False
201070,True
201071,True
201072,False
201073,True
201074,True
201075,False
201076,True
201077,True
201078,False
201079,True
201080,True
201081,True
201082,True
201083,True
201084,True
201085,False
201086,False
201087,True
201088,True
201089,False
201090,False
201091,True
201092,True
201093,False
201094,False
201095,False
201096,True
201097,True
201098,False
201099,True
201100,True
201101,True
201102,False
201103,False
201104,False
201105,False
201106,True
201107,True
201108,True
201109,True
201110,False
201111,True
201112,True
201113,True
201114,True
201115,False
201116,True
201117,True
201118,True
201119,False
201120,True
201121,True
201122,True
201123,False
201124,True
201125,False
201126,True
201127,True
201128,False
201129,False
201130,False
201131,False
201132,False
201133,True
201134,False
201135,True
201136,True
201137,False
201138,True
201139,False
201140,True
201141,True
201142,True
201143,False
201144,True
201145,True
201146,False
201147,False
201148,True
201149,True
201150,True
201151,True
201152,False
201153,False
201154,False
201155,True
201156,True
201157,True
201158,False
201159,False
201160,True
201161,True
201162,False
201163,True
201164,True
201165,True
201166,True
201167,False
201168,False
201169,True
201170,False
201171,False
201172,True
201173,False
201174,True
201175,False
201176,True
201177,False
201178,False
201179,False
201180,False
201181,True
201182,False
201183,False
201184,True
201185,True
201186,True
201187,False
201188,False
201189,False
201190,False
201191,True
201192,True
201193,True
201194,False
201195,True
201196,False
201197,True
201198,True
201199,False
201200,True
201201,False
201202,True
201203,True
201204,True
201205,True
201206,False
201207,True
201208,False
201209,False
201210,False
201211,False
201212,False
201213,True
201214,True
201215,True
201216,False
201217,True
201218,True
201219,False
201220,True
201221,True
201222,True
201223,True
201224,True
201225,True
201226,True
201227,True
201228,True
201229,False
201230,False
201231,True
201232,False
201233,True
201234,True
201235,False
201236,True
201237,False
201238,False
